"TOA5","1","CR300","1438","CR300.Std.07.00","CPU:Site 1 (Field).CR300","25977","ThetaProbe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","ThetaProbe_5_VWC_Avg","ThetaProbe_10_VWC_Avg","ThetaProbe_20_VWC_Avg","ThetaProbe_50_VWC_Avg","ThetaProbe_5_Volt_dif_Avg","ThetaProbe_10_Volt_dif_Avg","ThetaProbe_20_Volt_dif_Avg","ThetaProbe_50_Volt_dif_Avg"
"TS","RN","name","decdegrees","decdegrees","m","Volts","cm^3 / cm^3","cm^3 / cm^3","cm^3 / cm^3","cm^3 / cm^3","Volt","Volt","Volt","Volt"
"","","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-03-17 12:00:00",670,"Site 1",30.55085,-96.41281,75,12.88,0.239,0.193,0.359,0.47,0.588,0.5,0.783,0.915
"2023-03-17 13:00:00",671,"Site 1",30.55085,-96.41281,75,13.19,0.236,0.191,0.357,0.469,0.583,0.496,0.779,0.914
"2023-03-17 14:00:00",672,"Site 1",30.55085,-96.41281,75,12.69,0.233,0.19,0.355,0.462,0.578,0.493,0.776,0.907
"2023-03-17 15:00:00",673,"Site 1",30.55085,-96.41281,75,12.71,0.231,0.188,0.344,0.447,0.574,0.489,0.76,0.893
"2023-03-17 16:00:00",674,"Site 1",30.55085,-96.41281,75,12.67,0.229,0.186,0.344,0.444,0.57,0.485,0.759,0.89
"2023-03-17 17:00:00",675,"Site 1",30.55085,-96.41281,75,12.87,0.227,0.184,0.358,0.459,0.566,0.481,0.781,0.904
"2023-03-17 18:00:00",676,"Site 1",30.55085,-96.41281,75,13.65,0.225,0.183,0.358,0.47,0.563,0.478,0.781,0.914
"2023-03-17 19:00:00",677,"Site 1",30.55085,-96.41281,75,12.54,0.224,0.181,0.341,0.442,0.561,0.475,0.755,0.888
"2023-03-17 20:00:00",678,"Site 1",30.55085,-96.41281,75,12.45,0.223,0.18,0.341,0.441,0.56,0.473,0.755,0.887
"2023-03-17 21:00:00",679,"Site 1",30.55085,-96.41281,75,12.39,0.222,0.179,0.341,0.441,0.558,0.47,0.755,0.887
"2023-03-17 22:00:00",680,"Site 1",30.55085,-96.41281,75,12.36,0.222,0.178,0.34,0.441,0.556,0.468,0.754,0.887
"2023-03-17 23:00:00",681,"Site 1",30.55085,-96.41281,75,12.32,0.221,0.177,0.34,0.441,0.555,0.466,0.754,0.887
"2023-03-18 00:00:00",682,"Site 1",30.55085,-96.41281,75,12.29,0.22,0.177,0.34,0.441,0.553,0.464,0.754,0.887
"2023-03-18 01:00:00",683,"Site 1",30.55085,-96.41281,75,12.25,0.219,0.176,0.34,0.441,0.552,0.463,0.754,0.887
"2023-03-18 02:00:00",684,"Site 1",30.55085,-96.41281,75,12.21,0.219,0.175,0.34,0.441,0.551,0.461,0.754,0.887
"2023-03-18 03:00:00",685,"Site 1",30.55085,-96.41281,75,12.17,0.218,0.174,0.34,0.441,0.549,0.459,0.753,0.887
"2023-03-18 04:00:00",686,"Site 1",30.55085,-96.41281,75,12.13,0.217,0.173,0.34,0.441,0.548,0.457,0.753,0.887
"2023-03-18 05:00:00",687,"Site 1",30.55085,-96.41281,75,12.09,0.217,0.173,0.34,0.441,0.547,0.456,0.753,0.887
"2023-03-18 06:00:00",688,"Site 1",30.55085,-96.41281,75,12.06,0.216,0.172,0.339,0.441,0.546,0.454,0.753,0.886
"2023-03-18 07:00:00",689,"Site 1",30.55085,-96.41281,75,12.02,0.216,0.172,0.339,0.441,0.545,0.453,0.753,0.886
"2023-03-18 08:00:00",690,"Site 1",30.55085,-96.41281,75,12.04,0.215,0.171,0.34,0.442,0.544,0.452,0.754,0.888
"2023-03-18 09:00:00",691,"Site 1",30.55085,-96.41281,75,12.46,0.214,0.171,0.344,0.448,0.543,0.451,0.76,0.894
"2023-03-18 10:00:00",692,"Site 1",30.55085,-96.41281,75,12.72,0.214,0.17,0.347,0.452,0.541,0.449,0.764,0.898
"2023-03-18 11:00:00",693,"Site 1",30.55085,-96.41281,75,12.68,0.213,0.169,0.347,0.454,0.54,0.448,0.765,0.899
"2023-03-18 12:00:00",694,"Site 1",30.55085,-96.41281,75,12.9,0.212,0.169,0.348,0.454,0.538,0.446,0.765,0.9
"2023-03-18 13:00:00",695,"Site 1",30.55085,-96.41281,75,12.96,0.211,0.168,0.347,0.452,0.536,0.445,0.764,0.898
"2023-03-18 14:00:00",696,"Site 1",30.55085,-96.41281,75,13.08,0.21,0.167,0.348,0.454,0.535,0.443,0.766,0.9
"2023-03-18 15:00:00",697,"Site 1",30.55085,-96.41281,75,13.27,0.21,0.167,0.349,0.456,0.533,0.442,0.767,0.902
"2023-03-18 16:00:00",698,"Site 1",30.55085,-96.41281,75,13.03,0.209,0.166,0.345,0.45,0.532,0.44,0.761,0.896
"2023-03-18 17:00:00",699,"Site 1",30.55085,-96.41281,75,12.68,0.208,0.166,0.342,0.446,0.531,0.439,0.757,0.892
"2023-03-18 18:00:00",700,"Site 1",30.55085,-96.41281,75,12.52,0.208,0.165,0.339,0.441,0.53,0.438,0.752,0.887
"2023-03-18 19:00:00",701,"Site 1",30.55085,-96.41281,75,12.46,0.208,0.165,0.338,0.44,0.529,0.437,0.751,0.886
"2023-03-18 20:00:00",702,"Site 1",30.55085,-96.41281,75,12.4,0.207,0.164,0.338,0.44,0.529,0.436,0.751,0.886
"2023-03-18 21:00:00",703,"Site 1",30.55085,-96.41281,75,12.35,0.207,0.164,0.338,0.44,0.528,0.436,0.751,0.886
"2023-03-18 22:00:00",704,"Site 1",30.55085,-96.41281,75,12.3,0.207,0.164,0.338,0.44,0.528,0.435,0.751,0.886
"2023-03-18 23:00:00",705,"Site 1",30.55085,-96.41281,75,12.26,0.207,0.164,0.338,0.44,0.527,0.434,0.751,0.885
"2023-03-19 00:00:00",706,"Site 1",30.55085,-96.41281,75,12.21,0.206,0.163,0.338,0.44,0.527,0.434,0.751,0.885
"2023-03-19 01:00:00",707,"Site 1",30.55085,-96.41281,75,12.17,0.206,0.163,0.338,0.44,0.526,0.433,0.751,0.885
"2023-03-19 02:00:00",708,"Site 1",30.55085,-96.41281,75,12.12,0.206,0.163,0.338,0.44,0.526,0.432,0.751,0.885
"2023-03-19 03:00:00",709,"Site 1",30.55085,-96.41281,75,12.08,0.206,0.162,0.338,0.44,0.525,0.432,0.75,0.885
"2023-03-19 04:00:00",710,"Site 1",30.55085,-96.41281,75,12.03,0.205,0.162,0.338,0.44,0.525,0.431,0.75,0.885
"2023-03-19 05:00:00",711,"Site 1",30.55085,-96.41281,75,11.99,0.205,0.162,0.337,0.44,0.524,0.43,0.75,0.885
"2023-03-19 06:00:00",712,"Site 1",30.55085,-96.41281,75,11.96,0.205,0.162,0.337,0.44,0.524,0.43,0.75,0.885
"2023-03-19 07:00:00",713,"Site 1",30.55085,-96.41281,75,11.95,0.205,0.161,0.337,0.44,0.523,0.429,0.75,0.885
"2023-03-19 08:00:00",714,"Site 1",30.55085,-96.41281,75,12.03,0.204,0.161,0.339,0.443,0.523,0.429,0.753,0.889
"2023-03-19 09:00:00",715,"Site 1",30.55085,-96.41281,75,12.41,0.204,0.161,0.341,0.446,0.522,0.428,0.756,0.892
"2023-03-19 10:00:00",716,"Site 1",30.55085,-96.41281,75,12.82,0.203,0.161,0.345,0.452,0.521,0.428,0.761,0.898
"2023-03-19 11:00:00",717,"Site 1",30.55085,-96.41281,75,13.12,0.202,0.16,0.349,0.459,0.519,0.427,0.768,0.905
"2023-03-19 12:00:00",718,"Site 1",30.55085,-96.41281,75,13.59,0.201,0.16,0.349,0.466,0.517,0.425,0.767,0.911
"2023-03-19 13:00:00",719,"Site 1",30.55085,-96.41281,75,12.85,0.2,0.159,0.341,0.447,0.514,0.424,0.755,0.893
"2023-03-19 14:00:00",720,"Site 1",30.55085,-96.41281,75,12.64,0.198,0.158,0.341,0.446,0.511,0.422,0.755,0.892
"2023-03-19 15:00:00",721,"Site 1",30.55085,-96.41281,75,12.62,0.197,0.158,0.34,0.446,0.508,0.42,0.754,0.892
"2023-03-19 16:00:00",722,"Site 1",30.55085,-96.41281,75,12.61,0.196,0.157,0.341,0.447,0.506,0.418,0.756,0.892
"2023-03-19 17:00:00",723,"Site 1",30.55085,-96.41281,75,12.61,0.196,0.156,0.338,0.444,0.505,0.417,0.75,0.89
"2023-03-19 18:00:00",724,"Site 1",30.55085,-96.41281,75,13.43,0.196,0.156,0.353,0.46,0.505,0.416,0.773,0.906
"2023-03-19 19:00:00",725,"Site 1",30.55085,-96.41281,75,12.53,0.196,0.156,0.337,0.44,0.506,0.416,0.75,0.885
"2023-03-19 20:00:00",726,"Site 1",30.55085,-96.41281,75,12.41,0.196,0.156,0.337,0.439,0.506,0.415,0.749,0.884
"2023-03-19 21:00:00",727,"Site 1",30.55085,-96.41281,75,12.35,0.196,0.155,0.337,0.439,0.506,0.415,0.749,0.884
"2023-03-19 22:00:00",728,"Site 1",30.55085,-96.41281,75,12.31,0.196,0.155,0.337,0.439,0.506,0.414,0.749,0.884
"2023-03-19 23:00:00",729,"Site 1",30.55085,-96.41281,75,12.27,0.196,0.155,0.336,0.439,0.506,0.414,0.748,0.884
"2023-03-20 00:00:00",730,"Site 1",30.55085,-96.41281,75,12.22,0.196,0.155,0.336,0.439,0.505,0.413,0.748,0.884
"2023-03-20 01:00:00",731,"Site 1",30.55085,-96.41281,75,12.17,0.196,0.155,0.336,0.439,0.505,0.413,0.748,0.884
"2023-03-20 02:00:00",732,"Site 1",30.55085,-96.41281,75,12.13,0.195,0.154,0.336,0.439,0.505,0.413,0.747,0.884
"2023-03-20 03:00:00",733,"Site 1",30.55085,-96.41281,75,12.09,0.195,0.154,0.336,0.439,0.505,0.412,0.747,0.884
"2023-03-20 04:00:00",734,"Site 1",30.55085,-96.41281,75,12.05,0.195,0.154,0.335,0.439,0.504,0.412,0.747,0.884
"2023-03-20 05:00:00",735,"Site 1",30.55085,-96.41281,75,12,0.195,0.154,0.335,0.439,0.504,0.411,0.746,0.884
"2023-03-20 06:00:00",736,"Site 1",30.55085,-96.41281,75,11.96,0.195,0.154,0.335,0.439,0.504,0.411,0.746,0.884
"2023-03-20 07:00:00",737,"Site 1",30.55085,-96.41281,75,11.95,0.195,0.154,0.335,0.439,0.503,0.41,0.746,0.884
"2023-03-20 08:00:00",738,"Site 1",30.55085,-96.41281,75,12.24,0.194,0.153,0.338,0.444,0.503,0.41,0.751,0.89
"2023-03-20 09:00:00",739,"Site 1",30.55085,-96.41281,75,12.2,0.194,0.153,0.338,0.444,0.502,0.41,0.751,0.889
"2023-03-20 10:00:00",740,"Site 1",30.55085,-96.41281,75,12.47,0.194,0.153,0.339,0.445,0.502,0.409,0.752,0.891
"2023-03-20 11:00:00",741,"Site 1",30.55085,-96.41281,75,12.66,0.194,0.153,0.342,0.45,0.501,0.409,0.757,0.895
"2023-03-20 12:00:00",742,"Site 1",30.55085,-96.41281,75,12.92,0.193,0.153,0.344,0.454,0.5,0.408,0.76,0.899
"2023-03-20 13:00:00",743,"Site 1",30.55085,-96.41281,75,12.96,0.192,0.152,0.345,0.454,0.499,0.407,0.761,0.9
"2023-03-20 14:00:00",744,"Site 1",30.55085,-96.41281,75,13.14,0.192,0.152,0.345,0.455,0.497,0.406,0.762,0.901
"2023-03-20 15:00:00",745,"Site 1",30.55085,-96.41281,75,13.71,0.191,0.152,0.344,0.458,0.496,0.405,0.76,0.904
"2023-03-20 16:00:00",746,"Site 1",30.55085,-96.41281,75,12.94,0.191,0.151,0.342,0.45,0.495,0.404,0.757,0.896
"2023-03-20 17:00:00",747,"Site 1",30.55085,-96.41281,75,12.99,0.191,0.151,0.338,0.444,0.495,0.403,0.751,0.89
"2023-03-20 18:00:00",748,"Site 1",30.55085,-96.41281,75,12.59,0.19,0.15,0.335,0.44,0.495,0.403,0.746,0.885
"2023-03-20 19:00:00",749,"Site 1",30.55085,-96.41281,75,12.51,0.19,0.15,0.334,0.438,0.494,0.402,0.745,0.884
"2023-03-20 20:00:00",750,"Site 1",30.55085,-96.41281,75,12.47,0.19,0.15,0.334,0.438,0.494,0.402,0.745,0.883
"2023-03-20 21:00:00",751,"Site 1",30.55085,-96.41281,75,12.42,0.19,0.15,0.334,0.438,0.494,0.401,0.745,0.884
"2023-03-20 22:00:00",752,"Site 1",30.55085,-96.41281,75,12.38,0.19,0.15,0.334,0.438,0.494,0.401,0.745,0.883
"2023-03-20 23:00:00",753,"Site 1",30.55085,-96.41281,75,12.33,0.19,0.15,0.334,0.438,0.493,0.401,0.745,0.883
"2023-03-21 00:00:00",754,"Site 1",30.55085,-96.41281,75,12.29,0.19,0.149,0.334,0.438,0.493,0.4,0.745,0.883
"2023-03-21 01:00:00",755,"Site 1",30.55085,-96.41281,75,12.25,0.19,0.149,0.334,0.438,0.493,0.4,0.745,0.883
"2023-03-21 02:00:00",756,"Site 1",30.55085,-96.41281,75,12.21,0.19,0.149,0.334,0.438,0.492,0.4,0.745,0.883
"2023-03-21 03:00:00",757,"Site 1",30.55085,-96.41281,75,12.17,0.189,0.149,0.334,0.438,0.492,0.399,0.745,0.883
"2023-03-21 04:00:00",758,"Site 1",30.55085,-96.41281,75,12.13,0.189,0.149,0.334,0.438,0.492,0.399,0.745,0.883
"2023-03-21 05:00:00",759,"Site 1",30.55085,-96.41281,75,12.08,0.189,0.149,0.334,0.438,0.492,0.398,0.745,0.883
"2023-03-21 06:00:00",760,"Site 1",30.55085,-96.41281,75,12.05,0.189,0.149,0.335,0.438,0.491,0.398,0.746,0.883
"2023-03-21 07:00:00",761,"Site 1",30.55085,-96.41281,75,12.03,0.189,0.148,0.335,0.438,0.491,0.398,0.746,0.884
"2023-03-21 08:00:00",762,"Site 1",30.55085,-96.41281,75,12.27,0.189,0.148,0.338,0.442,0.491,0.397,0.75,0.888
"2023-03-21 09:00:00",763,"Site 1",30.55085,-96.41281,75,12.52,0.189,0.148,0.34,0.445,0.491,0.397,0.754,0.891
"2023-03-21 10:00:00",764,"Site 1",30.55085,-96.41281,75,12.62,0.188,0.148,0.343,0.45,0.49,0.397,0.758,0.896
"2023-03-21 11:00:00",765,"Site 1",30.55085,-96.41281,75,12.83,0.188,0.148,0.345,0.453,0.488,0.396,0.761,0.899
"2023-03-21 12:00:00",766,"Site 1",30.55085,-96.41281,75,12.77,0.187,0.148,0.345,0.453,0.487,0.395,0.761,0.899
"2023-03-21 13:00:00",767,"Site 1",30.55085,-96.41281,75,12.71,0.186,0.147,0.343,0.45,0.485,0.395,0.758,0.896
"2023-03-21 14:00:00",768,"Site 1",30.55085,-96.41281,75,12.69,0.186,0.147,0.343,0.449,0.485,0.394,0.758,0.895
"2023-03-21 15:00:00",769,"Site 1",30.55085,-96.41281,75,12.76,0.186,0.147,0.341,0.446,0.484,0.393,0.755,0.891
"2023-03-21 16:00:00",770,"Site 1",30.55085,-96.41281,75,12.6,0.186,0.147,0.339,0.442,0.484,0.393,0.752,0.888
"2023-03-21 17:00:00",771,"Site 1",30.55085,-96.41281,75,12.46,0.186,0.146,0.336,0.439,0.484,0.392,0.749,0.884
"2023-03-21 18:00:00",772,"Site 1",30.55085,-96.41281,75,12.41,0.186,0.146,0.336,0.438,0.484,0.392,0.748,0.883
"2023-03-21 19:00:00",773,"Site 1",30.55085,-96.41281,75,12.37,0.186,0.146,0.336,0.438,0.484,0.392,0.748,0.883
"2023-03-21 20:00:00",774,"Site 1",30.55085,-96.41281,75,12.33,0.186,0.146,0.336,0.438,0.485,0.392,0.748,0.883
"2023-03-21 21:00:00",775,"Site 1",30.55085,-96.41281,75,12.28,0.186,0.146,0.337,0.438,0.485,0.392,0.749,0.883
"2023-03-21 22:00:00",776,"Site 1",30.55085,-96.41281,75,12.24,0.186,0.146,0.337,0.438,0.486,0.392,0.749,0.883
"2023-03-21 23:00:00",777,"Site 1",30.55085,-96.41281,75,12.19,0.187,0.146,0.337,0.438,0.487,0.392,0.749,0.883
"2023-03-22 00:00:00",778,"Site 1",30.55085,-96.41281,75,12.16,0.187,0.146,0.337,0.438,0.487,0.392,0.749,0.883
"2023-03-22 01:00:00",779,"Site 1",30.55085,-96.41281,75,12.12,0.187,0.146,0.337,0.438,0.488,0.392,0.749,0.883
"2023-03-22 02:00:00",780,"Site 1",30.55085,-96.41281,75,12.09,0.187,0.146,0.337,0.438,0.488,0.392,0.749,0.883
"2023-03-22 03:00:00",781,"Site 1",30.55085,-96.41281,75,12.06,0.188,0.146,0.337,0.438,0.488,0.392,0.75,0.883
"2023-03-22 04:00:00",782,"Site 1",30.55085,-96.41281,75,12.03,0.188,0.146,0.337,0.438,0.489,0.392,0.75,0.883
"2023-03-22 05:00:00",783,"Site 1",30.55085,-96.41281,75,12,0.188,0.146,0.337,0.438,0.489,0.392,0.75,0.883
"2023-03-22 06:00:00",784,"Site 1",30.55085,-96.41281,75,11.97,0.188,0.146,0.338,0.438,0.489,0.393,0.75,0.884
"2023-03-22 07:00:00",785,"Site 1",30.55085,-96.41281,75,11.94,0.188,0.146,0.338,0.438,0.489,0.393,0.75,0.884
"2023-03-22 08:00:00",786,"Site 1",30.55085,-96.41281,75,11.93,0.188,0.146,0.338,0.439,0.489,0.393,0.751,0.885
"2023-03-22 09:00:00",787,"Site 1",30.55085,-96.41281,75,12.09,0.188,0.146,0.341,0.442,0.489,0.393,0.755,0.888
"2023-03-22 10:00:00",788,"Site 1",30.55085,-96.41281,75,12.17,0.188,0.146,0.342,0.444,0.489,0.393,0.757,0.89
"2023-03-22 11:00:00",789,"Site 1",30.55085,-96.41281,75,12.41,0.188,0.146,0.345,0.448,0.488,0.393,0.761,0.894
"2023-03-22 12:00:00",790,"Site 1",30.55085,-96.41281,75,12.64,0.187,0.146,0.348,0.454,0.487,0.392,0.767,0.9
"2023-03-22 13:00:00",791,"Site 1",30.55085,-96.41281,75,12.9,0.186,0.146,0.353,0.462,0.485,0.392,0.773,0.908
"2023-03-22 14:00:00",792,"Site 1",30.55085,-96.41281,75,13.21,0.185,0.146,0.356,0.467,0.483,0.391,0.777,0.912
"2023-03-22 15:00:00",793,"Site 1",30.55085,-96.41281,75,12.7,0.183,0.145,0.347,0.456,0.48,0.389,0.764,0.901
"2023-03-22 16:00:00",794,"Site 1",30.55085,-96.41281,75,12.86,0.182,0.145,0.339,0.443,0.476,0.388,0.752,0.889
"2023-03-22 17:00:00",795,"Site 1",30.55085,-96.41281,75,13,0.181,0.144,0.342,0.447,0.474,0.387,0.757,0.893
"2023-03-22 18:00:00",796,"Site 1",30.55085,-96.41281,75,12.56,0.181,0.144,0.338,0.441,0.474,0.386,0.751,0.887
"2023-03-22 19:00:00",797,"Site 1",30.55085,-96.41281,75,12.5,0.181,0.143,0.337,0.439,0.474,0.385,0.749,0.884
"2023-03-22 20:00:00",798,"Site 1",30.55085,-96.41281,75,12.46,0.181,0.143,0.337,0.439,0.474,0.385,0.749,0.884
"2023-03-22 21:00:00",799,"Site 1",30.55085,-96.41281,75,12.42,0.181,0.143,0.337,0.439,0.474,0.384,0.749,0.884
"2023-03-22 22:00:00",800,"Site 1",30.55085,-96.41281,75,12.38,0.181,0.143,0.337,0.439,0.475,0.384,0.749,0.884
"2023-03-22 23:00:00",801,"Site 1",30.55085,-96.41281,75,12.34,0.181,0.143,0.337,0.439,0.475,0.384,0.749,0.884
"2023-03-23 00:00:00",802,"Site 1",30.55085,-96.41281,75,12.3,0.181,0.143,0.337,0.439,0.475,0.384,0.749,0.885
"2023-03-23 01:00:00",803,"Site 1",30.55085,-96.41281,75,12.26,0.181,0.143,0.337,0.439,0.475,0.383,0.749,0.885
"2023-03-23 02:00:00",804,"Site 1",30.55085,-96.41281,75,12.22,0.181,0.143,0.337,0.439,0.475,0.383,0.749,0.885
"2023-03-23 03:00:00",805,"Site 1",30.55085,-96.41281,75,12.19,0.181,0.143,0.337,0.439,0.475,0.383,0.75,0.885
"2023-03-23 04:00:00",806,"Site 1",30.55085,-96.41281,75,12.15,0.181,0.143,0.337,0.439,0.475,0.383,0.75,0.885
"2023-03-23 05:00:00",807,"Site 1",30.55085,-96.41281,75,12.12,0.181,0.142,0.337,0.44,0.475,0.383,0.75,0.885
"2023-03-23 06:00:00",808,"Site 1",30.55085,-96.41281,75,12.08,0.181,0.142,0.337,0.439,0.475,0.383,0.75,0.885
"2023-03-23 07:00:00",809,"Site 1",30.55085,-96.41281,75,12.05,0.181,0.142,0.337,0.44,0.475,0.382,0.75,0.885
"2023-03-23 08:00:00",810,"Site 1",30.55085,-96.41281,75,12.16,0.181,0.142,0.341,0.444,0.475,0.382,0.755,0.89
"2023-03-23 09:00:00",811,"Site 1",30.55085,-96.41281,75,12.18,0.181,0.142,0.34,0.444,0.474,0.382,0.754,0.89
"2023-03-23 10:00:00",812,"Site 1",30.55085,-96.41281,75,12.47,0.18,0.142,0.345,0.451,0.472,0.382,0.761,0.897
"2023-03-23 11:00:00",813,"Site 1",30.55085,-96.41281,75,12.69,0.179,0.142,0.346,0.454,0.469,0.381,0.763,0.9
"2023-03-23 12:00:00",814,"Site 1",30.55085,-96.41281,75,12.8,0.177,0.141,0.35,0.472,0.464,0.379,0.769,0.917
"2023-03-23 13:00:00",815,"Site 1",30.55085,-96.41281,75,13.07,0.174,0.14,0.344,0.45,0.459,0.377,0.76,0.896
"2023-03-23 14:00:00",816,"Site 1",30.55085,-96.41281,75,12.79,0.172,0.14,0.343,0.452,0.454,0.376,0.759,0.898
"2023-03-23 15:00:00",817,"Site 1",30.55085,-96.41281,75,13.18,0.17,0.139,0.34,0.449,0.449,0.374,0.754,0.895
"2023-03-23 16:00:00",818,"Site 1",30.55085,-96.41281,75,13.19,0.168,0.138,0.342,0.453,0.445,0.372,0.758,0.899
"2023-03-23 17:00:00",819,"Site 1",30.55085,-96.41281,75,13.05,0.167,0.138,0.344,0.455,0.442,0.371,0.76,0.9
"2023-03-23 18:00:00",820,"Site 1",30.55085,-96.41281,75,12.7,0.166,0.137,0.335,0.442,0.441,0.37,0.747,0.887
"2023-03-23 19:00:00",821,"Site 1",30.55085,-96.41281,75,12.57,0.166,0.137,0.335,0.44,0.441,0.369,0.746,0.886
"2023-03-23 20:00:00",822,"Site 1",30.55085,-96.41281,75,12.53,0.166,0.137,0.335,0.44,0.441,0.368,0.746,0.886
"2023-03-23 21:00:00",823,"Site 1",30.55085,-96.41281,75,12.48,0.167,0.136,0.335,0.44,0.441,0.367,0.746,0.886
"2023-03-23 22:00:00",824,"Site 1",30.55085,-96.41281,75,12.45,0.167,0.136,0.335,0.44,0.442,0.367,0.746,0.886
"2023-03-23 23:00:00",825,"Site 1",30.55085,-96.41281,75,12.41,0.167,0.136,0.335,0.44,0.442,0.367,0.746,0.886
"2023-03-24 00:00:00",826,"Site 1",30.55085,-96.41281,75,12.37,0.167,0.136,0.335,0.44,0.442,0.366,0.746,0.886
"2023-03-24 01:00:00",827,"Site 1",30.55085,-96.41281,75,12.34,0.167,0.136,0.335,0.44,0.442,0.366,0.746,0.886
"2023-03-24 02:00:00",828,"Site 1",30.55085,-96.41281,75,12.3,0.167,0.136,0.335,0.441,0.442,0.365,0.746,0.886
"2023-03-24 03:00:00",829,"Site 1",30.55085,-96.41281,75,12.26,0.167,0.136,0.335,0.441,0.442,0.365,0.746,0.886
"2023-03-24 04:00:00",830,"Site 1",30.55085,-96.41281,75,12.22,0.167,0.135,0.335,0.44,0.442,0.365,0.746,0.886
"2023-03-24 05:00:00",831,"Site 1",30.55085,-96.41281,75,12.19,0.167,0.135,0.335,0.44,0.442,0.364,0.746,0.886
"2023-03-24 06:00:00",832,"Site 1",30.55085,-96.41281,75,12.16,0.167,0.135,0.335,0.441,0.442,0.364,0.746,0.886
"2023-03-24 07:00:00",833,"Site 1",30.55085,-96.41281,75,12.14,0.167,0.135,0.335,0.441,0.442,0.364,0.747,0.887
"2023-03-24 08:00:00",834,"Site 1",30.55085,-96.41281,75,12.28,0.167,0.135,0.338,0.445,0.441,0.363,0.75,0.89
"2023-03-24 09:00:00",835,"Site 1",30.55085,-96.41281,75,12.33,0.166,0.135,0.338,0.445,0.441,0.363,0.751,0.891
"2023-03-24 10:00:00",836,"Site 1",30.55085,-96.41281,75,12.46,0.166,0.135,0.341,0.451,0.439,0.363,0.756,0.896
"2023-03-24 11:00:00",837,"Site 1",30.55085,-96.41281,75,12.4,0.165,0.134,0.337,0.444,0.438,0.362,0.749,0.89
"2023-03-24 12:00:00",838,"Site 1",30.55085,-96.41281,75,12.62,0.165,0.134,0.34,0.449,0.438,0.362,0.754,0.895
"2023-03-24 13:00:00",839,"Site 1",30.55085,-96.41281,75,13.07,0.165,0.134,0.339,0.448,0.438,0.361,0.752,0.894
"2023-03-24 14:00:00",840,"Site 1",30.55085,-96.41281,75,12.85,0.164,0.134,0.344,0.457,0.436,0.361,0.759,0.902
"2023-03-24 15:00:00",841,"Site 1",30.55085,-96.41281,75,12.57,0.162,0.133,0.337,0.446,0.431,0.359,0.749,0.892
"2023-03-24 16:00:00",842,"Site 1",30.55085,-96.41281,75,12.57,0.16,0.133,0.337,0.448,0.427,0.358,0.749,0.894
"2023-03-24 17:00:00",843,"Site 1",30.55085,-96.41281,75,12.56,0.159,0.132,0.338,0.45,0.423,0.357,0.752,0.896
"2023-03-24 18:00:00",844,"Site 1",30.55085,-96.41281,75,13.28,0.158,0.132,0.337,0.468,0.421,0.356,0.75,0.913
"2023-03-24 19:00:00",845,"Site 1",30.55085,-96.41281,75,12.52,0.158,0.132,0.336,0.445,0.421,0.355,0.748,0.891
"2023-03-24 20:00:00",846,"Site 1",30.55085,-96.41281,75,12.42,0.158,0.131,0.334,0.441,0.422,0.354,0.744,0.886
"2023-03-24 21:00:00",847,"Site 1",30.55085,-96.41281,75,12.35,0.159,0.131,0.334,0.441,0.422,0.354,0.744,0.886
"2023-03-24 22:00:00",848,"Site 1",30.55085,-96.41281,75,12.3,0.159,0.131,0.334,0.441,0.423,0.354,0.744,0.886
"2023-03-24 23:00:00",849,"Site 1",30.55085,-96.41281,75,12.25,0.159,0.131,0.334,0.441,0.423,0.353,0.744,0.886
"2023-03-25 00:00:00",850,"Site 1",30.55085,-96.41281,75,12.2,0.159,0.131,0.333,0.441,0.423,0.353,0.744,0.886
"2023-03-25 01:00:00",851,"Site 1",30.55085,-96.41281,75,12.15,0.159,0.131,0.333,0.441,0.423,0.353,0.743,0.886
"2023-03-25 02:00:00",852,"Site 1",30.55085,-96.41281,75,12.1,0.159,0.131,0.333,0.441,0.423,0.352,0.743,0.886
"2023-03-25 03:00:00",853,"Site 1",30.55085,-96.41281,75,12.06,0.159,0.13,0.333,0.441,0.423,0.352,0.743,0.886
"2023-03-25 04:00:00",854,"Site 1",30.55085,-96.41281,75,12.03,0.159,0.13,0.332,0.441,0.423,0.352,0.742,0.886
"2023-03-25 05:00:00",855,"Site 1",30.55085,-96.41281,75,12,0.159,0.13,0.332,0.441,0.423,0.352,0.742,0.886
"2023-03-25 06:00:00",856,"Site 1",30.55085,-96.41281,75,11.97,0.159,0.13,0.332,0.441,0.423,0.351,0.741,0.886
"2023-03-25 07:00:00",857,"Site 1",30.55085,-96.41281,75,11.98,0.159,0.13,0.332,0.442,0.423,0.351,0.742,0.887
"2023-03-25 08:00:00",858,"Site 1",30.55085,-96.41281,75,12.03,0.159,0.13,0.334,0.444,0.423,0.351,0.744,0.89
"2023-03-25 09:00:00",859,"Site 1",30.55085,-96.41281,75,12.11,0.159,0.13,0.334,0.446,0.422,0.351,0.745,0.891
"2023-03-25 10:00:00",860,"Site 1",30.55085,-96.41281,75,12.19,0.158,0.13,0.335,0.447,0.42,0.35,0.746,0.892
