"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_GroPoint"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","GroPoint_VWC_0_15_Avg","GroPoint_VWC_15_30_Avg","GroPoint_VWC_30_45_Avg","GroPoint_Temp_3_Avg","GroPoint_Temp_10_Avg","GroPoint_Temp_20_Avg","GroPoint_Temp_30_Avg","GroPoint_Temp_40_Avg","GroPoint_Temp_45_Avg"
"TS","RN","name","decdegrees","decdegrees","m","%","%","%","Deg c","Deg c","Deg c","Deg c","Deg c","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-10-15 02:00:00",39,"Site 2",39.10245,-96.59987,335,33.5,32.1,37.7,13.5,13.83,15,14.5,16.5,16.5
"2022-10-15 03:00:00",40,"Site 2",39.10245,-96.59987,335,33.47,32.1,37.7,13.17,13.5,14.83,14.5,16.33,16.5
"2022-10-15 04:00:00",41,"Site 2",39.10245,-96.59987,335,33.4,32,37.67,12.83,13.5,14.5,14.5,16.33,16.67
"2022-10-15 05:00:00",42,"Site 2",39.10245,-96.59987,335,33.3,32,37.6,12.5,13.17,14.5,14.5,16.33,16.5
"2022-10-15 06:00:00",43,"Site 2",39.10245,-96.59987,335,33.3,31.93,37.6,12.17,13,14.5,14.5,16.17,16.5
"2022-10-15 07:00:00",44,"Site 2",39.10245,-96.59987,335,33.2,31.9,37.6,12,12.83,14.5,14.5,16.17,16.5
"2022-10-15 08:00:00",45,"Site 2",39.10245,-96.59987,335,33.07,31.83,37.6,11.5,12.5,14.33,14.5,16.17,16.5
"2022-10-15 09:00:00",46,"Site 2",39.10245,-96.59987,335,33,31.8,37.6,11.5,12.5,14,14.5,16,16.5
"2022-10-15 10:00:00",47,"Site 2",39.10245,-96.59987,335,32.97,31.7,37.5,11.5,12.5,14,14.5,16,16.5
"2022-10-15 11:00:00",48,"Site 2",39.10245,-96.59987,335,32.93,31.7,37.5,12,12,14,14.5,16,16.5
"2022-10-15 12:00:00",49,"Site 2",39.10245,-96.59987,335,32.97,31.7,37.5,12.67,12.5,13.83,14,16,16.5
"2022-10-15 13:00:00",50,"Site 2",39.10245,-96.59987,335,33.03,31.7,37.5,13.33,12.5,13.5,14,16,16.5
"2022-10-15 14:00:00",51,"Site 2",39.10245,-96.59987,335,33.07,31.7,37.5,14.17,12.83,13.83,14,16,16.5
"2022-10-15 15:00:00",52,"Site 2",39.10245,-96.59987,335,33.23,31.7,37.5,14.67,13,14,14,16,16.5
"2022-10-15 16:00:00",53,"Site 2",39.10245,-96.59987,335,33.3,31.77,37.5,15,13.5,14,14,16,16.5
"2022-10-15 17:00:00",54,"Site 2",39.10245,-96.59987,335,33.3,31.8,37.6,15.5,13.5,14,14,16,16.5
"2022-10-15 18:00:00",55,"Site 2",39.10245,-96.59987,335,33.37,31.8,37.6,15.5,14,14,14,16,16.5
"2022-10-15 19:00:00",56,"Site 2",39.10245,-96.59987,335,33.4,31.87,37.6,15.5,14,14.5,14,16,16.5
"2022-10-15 20:00:00",57,"Site 2",39.10245,-96.59987,335,33.4,31.9,37.6,15.17,14,14.5,14,16,16.5
"2022-10-15 21:00:00",58,"Site 2",39.10245,-96.59987,335,33.3,31.9,37.6,14.83,14,14.5,14,16,16.5
"2022-10-15 22:00:00",59,"Site 2",39.10245,-96.59987,335,33.3,31.9,37.6,14.5,14,14.5,14,16,16.5
"2022-10-15 23:00:00",60,"Site 2",39.10245,-96.59987,335,33.3,31.9,37.6,14.33,14,14.5,14,16,16.5
"2022-10-16 00:00:00",61,"Site 2",39.10245,-96.59987,335,33.3,31.9,37.6,14,14,14.5,14,16,16.5
"2022-10-16 01:00:00",62,"Site 2",39.10245,-96.59987,335,33.3,31.9,37.53,13.67,13.83,14.5,14.17,16,16.5
"2022-10-16 02:00:00",63,"Site 2",39.10245,-96.59987,335,33.2,31.9,37.5,13.5,13.5,14.5,14.17,16,16.5
"2022-10-16 03:00:00",64,"Site 2",39.10245,-96.59987,335,33.2,31.83,37.5,13,13.5,14.5,14.33,16,16.5
"2022-10-16 04:00:00",65,"Site 2",39.10245,-96.59987,335,33.13,31.8,37.5,13,13.33,14.5,14.5,16,16.33
"2022-10-16 05:00:00",66,"Site 2",39.10245,-96.59987,335,33.1,31.8,37.5,12.5,13,14.5,14.17,16,16.5
"2022-10-16 06:00:00",67,"Site 2",39.10245,-96.59987,335,33.03,31.77,37.5,12.5,13,14.5,14.17,16,16.33
"2022-10-16 07:00:00",68,"Site 2",39.10245,-96.59987,335,33,31.7,37.5,12,13,14,14,16,16.5
"2022-10-16 08:00:00",69,"Site 2",39.10245,-96.59987,335,32.93,31.7,37.5,11.83,12.5,14,14,16,16.5
"2022-10-16 09:00:00",70,"Site 2",39.10245,-96.59987,335,32.9,31.6,37.5,11.5,12.5,14,14,16,16.33
"2022-10-16 10:00:00",71,"Site 2",39.10245,-96.59987,335,32.83,31.6,37.5,11.67,12.5,14,14,16,16.33
"2022-10-16 11:00:00",72,"Site 2",39.10245,-96.59987,335,32.87,31.6,37.5,12.33,12.33,13.67,14,16,16.33
"2022-10-16 12:00:00",73,"Site 2",39.10245,-96.59987,335,32.9,31.5,37.5,12.83,12.5,13.5,14,16,16.17
"2022-10-16 13:00:00",74,"Site 2",39.10245,-96.59987,335,33,31.57,37.5,13.67,12.5,13.5,14,16,16
"2022-10-16 14:00:00",75,"Site 2",39.10245,-96.59987,335,33.07,31.6,37.5,14.33,13,13.5,14,16,16
"2022-10-16 15:00:00",76,"Site 2",39.10245,-96.59987,335,33.13,31.6,37.5,15,13,13.5,14,15.83,16
"2022-10-16 16:00:00",77,"Site 2",39.10245,-96.59987,335,33.2,31.63,37.5,15.5,13.5,14,14,15.5,16
"2022-10-16 17:00:00",78,"Site 2",39.10245,-96.59987,335,33.2,31.7,37.5,15.33,13.67,14,14,15.5,16
"2022-10-16 18:00:00",79,"Site 2",39.10245,-96.59987,335,33.2,31.7,37.5,15,14,14,14,15.5,16
"2022-10-16 19:00:00",80,"Site 2",39.10245,-96.59987,335,33.2,31.77,37.5,14.83,14,14.17,14,15.5,16
"2022-10-16 20:00:00",81,"Site 2",39.10245,-96.59987,335,33.17,31.8,37.5,14.5,14,14.33,14,15.5,16
