"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_Thetaprobe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Thetaprobe_VWC_5_Avg","Thetaprobe_VWC_20_Avg","Thetaprobe_VWC_40_Avg"
"TS","RN","name","decdegrees","decdegrees","m","m^3 / m^3","m^3 / m^3","m^3 / m^3"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg"
"2022-10-31 21:00:00",442,"Site 2",39.10245,-96.59987,335,0.235,0.284,0.362
"2022-10-31 22:00:00",443,"Site 2",39.10245,-96.59987,335,0.235,0.284,0.362
"2022-10-31 23:00:00",444,"Site 2",39.10245,-96.59987,335,0.234,0.284,0.362
"2022-11-01 00:00:00",445,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.362
"2022-11-01 01:00:00",446,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.362
"2022-11-01 02:00:00",447,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-01 03:00:00",448,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-01 04:00:00",449,"Site 2",39.10245,-96.59987,335,0.232,0.283,0.363
"2022-11-01 05:00:00",450,"Site 2",39.10245,-96.59987,335,0.232,0.283,0.363
"2022-11-01 06:00:00",451,"Site 2",39.10245,-96.59987,335,0.232,0.283,0.363
"2022-11-01 07:00:00",452,"Site 2",39.10245,-96.59987,335,0.232,0.283,0.363
"2022-11-01 08:00:00",453,"Site 2",39.10245,-96.59987,335,0.232,0.283,0.363
"2022-11-01 09:00:00",454,"Site 2",39.10245,-96.59987,335,0.232,0.282,0.363
"2022-11-01 10:00:00",455,"Site 2",39.10245,-96.59987,335,0.232,0.282,0.363
"2022-11-01 11:00:00",456,"Site 2",39.10245,-96.59987,335,0.233,0.282,0.363
"2022-11-01 12:00:00",457,"Site 2",39.10245,-96.59987,335,0.234,0.282,0.363
"2022-11-01 13:00:00",458,"Site 2",39.10245,-96.59987,335,0.235,0.282,0.363
"2022-11-01 14:00:00",459,"Site 2",39.10245,-96.59987,335,0.236,0.282,0.363
"2022-11-01 15:00:00",460,"Site 2",39.10245,-96.59987,335,0.238,0.282,0.363
"2022-11-01 16:00:00",461,"Site 2",39.10245,-96.59987,335,0.239,0.283,0.362
"2022-11-01 17:00:00",462,"Site 2",39.10245,-96.59987,335,0.239,0.283,0.362
"2022-11-01 18:00:00",463,"Site 2",39.10245,-96.59987,335,0.239,0.284,0.362
"2022-11-01 19:00:00",464,"Site 2",39.10245,-96.59987,335,0.238,0.284,0.362
"2022-11-01 20:00:00",465,"Site 2",39.10245,-96.59987,335,0.237,0.285,0.362
"2022-11-01 21:00:00",466,"Site 2",39.10245,-96.59987,335,0.237,0.285,0.362
"2022-11-01 22:00:00",467,"Site 2",39.10245,-96.59987,335,0.236,0.285,0.362
"2022-11-01 23:00:00",468,"Site 2",39.10245,-96.59987,335,0.235,0.285,0.363
"2022-11-02 00:00:00",469,"Site 2",39.10245,-96.59987,335,0.235,0.285,0.363
"2022-11-02 01:00:00",470,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.363
"2022-11-02 02:00:00",471,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.363
"2022-11-02 03:00:00",472,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.363
"2022-11-02 04:00:00",473,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.363
"2022-11-02 05:00:00",474,"Site 2",39.10245,-96.59987,335,0.233,0.285,0.363
"2022-11-02 06:00:00",475,"Site 2",39.10245,-96.59987,335,0.233,0.285,0.363
"2022-11-02 07:00:00",476,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-02 08:00:00",477,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-02 09:00:00",478,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-02 10:00:00",479,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-02 11:00:00",480,"Site 2",39.10245,-96.59987,335,0.233,0.284,0.363
"2022-11-02 12:00:00",481,"Site 2",39.10245,-96.59987,335,0.234,0.284,0.363
"2022-11-02 13:00:00",482,"Site 2",39.10245,-96.59987,335,0.235,0.284,0.363
"2022-11-02 14:00:00",483,"Site 2",39.10245,-96.59987,335,0.236,0.284,0.363
"2022-11-02 15:00:00",484,"Site 2",39.10245,-96.59987,335,0.237,0.284,0.363
"2022-11-02 16:00:00",485,"Site 2",39.10245,-96.59987,335,0.238,0.284,0.363
"2022-11-02 17:00:00",486,"Site 2",39.10245,-96.59987,335,0.239,0.285,0.363
"2022-11-02 18:00:00",487,"Site 2",39.10245,-96.59987,335,0.239,0.285,0.363
"2022-11-02 19:00:00",488,"Site 2",39.10245,-96.59987,335,0.238,0.285,0.363
"2022-11-02 20:00:00",489,"Site 2",39.10245,-96.59987,335,0.237,0.286,0.363
"2022-11-02 21:00:00",490,"Site 2",39.10245,-96.59987,335,0.236,0.286,0.363
"2022-11-02 22:00:00",491,"Site 2",39.10245,-96.59987,335,0.236,0.286,0.363
"2022-11-02 23:00:00",492,"Site 2",39.10245,-96.59987,335,0.235,0.286,0.363
"2022-11-03 00:00:00",493,"Site 2",39.10245,-96.59987,335,0.235,0.286,0.363
"2022-11-03 01:00:00",494,"Site 2",39.10245,-96.59987,335,0.235,0.286,0.363
"2022-11-03 02:00:00",495,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.363
"2022-11-03 03:00:00",496,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.363
"2022-11-03 04:00:00",497,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.363
"2022-11-03 05:00:00",498,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.364
"2022-11-03 06:00:00",499,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.364
"2022-11-03 07:00:00",500,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.364
"2022-11-03 08:00:00",501,"Site 2",39.10245,-96.59987,335,0.234,0.286,0.364
"2022-11-03 09:00:00",502,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.364
"2022-11-03 10:00:00",503,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.364
"2022-11-03 11:00:00",504,"Site 2",39.10245,-96.59987,335,0.234,0.285,0.364
"2022-11-03 12:00:00",505,"Site 2",39.10245,-96.59987,335,0.235,0.285,0.364
"2022-11-03 13:00:00",506,"Site 2",39.10245,-96.59987,335,0.236,0.285,0.364
