"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_TE525MM"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","TE525MM_Rain_Tot"
"TS","RN","name","decdegrees","decdegrees","m","mm"
"","","Smp","Smp","Smp","Smp","Tot"
"2022-10-11 23:00:00",134,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 00:00:00",135,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 01:00:00",136,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 02:00:00",137,"Site 1",39.10236,-96.60097,335,24.6
"2022-10-12 03:00:00",138,"Site 1",39.10236,-96.60097,335,0.1
"2022-10-12 04:00:00",139,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 05:00:00",140,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 06:00:00",141,"Site 1",39.10236,-96.60097,335,0.1
"2022-10-12 07:00:00",142,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 08:00:00",143,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 09:00:00",144,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 10:00:00",145,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 11:00:00",146,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 12:00:00",147,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 13:00:00",148,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 14:00:00",149,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 15:00:00",150,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 16:00:00",151,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 17:00:00",152,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 18:00:00",153,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 19:00:00",154,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 20:00:00",155,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 21:00:00",156,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 22:00:00",157,"Site 1",39.10236,-96.60097,335,0
"2022-10-12 23:00:00",158,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 00:00:00",159,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 01:00:00",160,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 02:00:00",161,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 03:00:00",162,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 04:00:00",163,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 05:00:00",164,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 06:00:00",165,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 07:00:00",166,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 08:00:00",167,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 09:00:00",168,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 10:00:00",169,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 11:00:00",170,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 12:00:00",171,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 13:00:00",172,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 14:00:00",173,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 15:00:00",174,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 16:00:00",175,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 17:00:00",176,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 18:00:00",177,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 19:00:00",178,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 20:00:00",179,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 21:00:00",180,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 22:00:00",181,"Site 1",39.10236,-96.60097,335,0
"2022-10-13 23:00:00",182,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 00:00:00",183,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 01:00:00",184,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 02:00:00",185,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 03:00:00",186,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 04:00:00",187,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 05:00:00",188,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 06:00:00",189,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 07:00:00",190,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 08:00:00",191,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 09:00:00",192,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 10:00:00",193,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 11:00:00",194,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 12:00:00",195,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 13:00:00",196,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 14:00:00",197,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 15:00:00",198,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 16:00:00",199,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 17:00:00",200,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 18:00:00",201,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 19:00:00",202,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 20:00:00",203,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 21:00:00",204,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 22:00:00",205,"Site 1",39.10236,-96.60097,335,0
"2022-10-14 23:00:00",206,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 00:00:00",207,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 01:00:00",208,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 02:00:00",209,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 03:00:00",210,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 04:00:00",211,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 05:00:00",212,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 06:00:00",213,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 07:00:00",214,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 08:00:00",215,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 09:00:00",216,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 10:00:00",217,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 11:00:00",218,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 12:00:00",219,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 13:00:00",220,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 14:00:00",221,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 15:00:00",222,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 16:00:00",223,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 17:00:00",224,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 18:00:00",225,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 19:00:00",226,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 20:00:00",227,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 21:00:00",228,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 22:00:00",229,"Site 1",39.10236,-96.60097,335,0
"2022-10-15 23:00:00",230,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 00:00:00",231,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 01:00:00",232,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 02:00:00",233,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 03:00:00",234,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 04:00:00",235,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 05:00:00",236,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 06:00:00",237,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 07:00:00",238,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 08:00:00",239,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 09:00:00",240,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 10:00:00",241,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 11:00:00",242,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 12:00:00",243,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 13:00:00",244,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 14:00:00",245,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 15:00:00",246,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 16:00:00",247,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 17:00:00",248,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 18:00:00",249,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 19:00:00",250,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 20:00:00",251,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 21:00:00",252,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 22:00:00",253,"Site 1",39.10236,-96.60097,335,0
"2022-10-16 23:00:00",254,"Site 1",39.10236,-96.60097,335,0
