"TOA5","CR300-23666","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_2.CR300","5761","Table_Hydraprobe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Hydraprobe_VWC_5_Avg","Hydraprobe_EC_5_cor_Avg","Hydraprobe_Temp_5_Deg_C_Avg","Hydraprobe_Temp_5_Deg_F_Avg","Hydraprobe_EC_5_uncor_Avg","Hydraprobe_Perm_real_5_Avg","Hydraprobe_Perm_imaginary_5_Avg","Hydraprobe_VWC_20_Avg","Hydraprobe_EC_20_cor_Avg","Hydraprobe_Temp_20_Deg_C_Avg","Hydraprobe_Temp_20_Deg_F_Avg","Hydraprobe_EC_20_uncor_Avg","Hydraprobe_Perm_real_20_Avg","Hydraprobe_Perm_imaginary_20_Avg","Hydraprobe_VWC_40_Avg","Hydraprobe_EC_40_cor_Avg","Hydraprobe_Temp_40_Deg_C_Avg","Hydraprobe_Temp_40_Deg_F_Avg","Hydraprobe_EC_40_uncor_Avg","Hydraprobe_Perm_real_40_Avg","Hydraprobe_Perm_imaginary_40_Avg"
"2022-06-08 03:00:00",8,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.1,71.9,0.001,1.691,0.214,0,0.001,22.05,71.8,0,1.777,0.17,0,0,22.07,71.83,0,1.702,0.141
"2022-06-08 04:00:00",9,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.1,71.9,0.001,1.691,0.214,0,0.001,21.9,71.5,0,1.759,0.176,0,0,21.95,71.6,0,1.702,0.141
"2022-06-08 05:00:00",10,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.08,71.87,0.001,1.691,0.207,0,0.001,21.9,71.5,0,1.75,0.173,0,0,21.92,71.53,0,1.702,0.141
"2022-06-08 06:00:00",11,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,21.97,71.63,0.001,1.691,0.214,0,0.001,21.9,71.5,0,1.754,0.172,0,0,21.92,71.53,0,1.702,0.141
"2022-06-08 07:00:00",12,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,21.9,71.5,0.001,1.691,0.207,0,0.001,21.9,71.5,0,1.749,0.173,0,0,21.9,71.5,0,1.707,0.146
"2022-06-08 08:00:00",13,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,21.98,71.67,0.001,1.691,0.207,0,0.001,21.95,71.6,0,1.767,0.167,0,0,21.97,71.63,0,1.702,0.141
"2022-06-08 09:00:00",14,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.43,72.34,0.001,1.691,0.214,0,0,22.36,72.25,0,1.777,0.163,0,0,22.4,72.31,0,1.703,0.141
"2022-06-08 10:00:00",15,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.6,72.6,0.001,1.692,0.214,0,0.001,22.6,72.6,0,1.769,0.167,0,0,22.6,72.6,0,1.703,0.141
"2022-06-08 11:00:00",16,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.68,72.77,0.001,1.692,0.214,0,0,22.7,72.8,0,1.778,0.163,0,0,22.7,72.8,0,1.703,0.141
"2022-06-08 12:00:00",17,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.88,73.17,0.001,1.693,0.214,0,0,22.88,73.17,0,1.782,0.162,0,0,22.9,73.2,0,1.704,0.141
"2022-06-08 13:00:00",18,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23,73.4,0.001,1.698,0.213,0,0,23,73.4,0,1.792,0.158,0,0,23,73.4,0,1.704,0.141
"2022-06-08 14:00:00",19,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23,73.4,0.001,1.693,0.215,0,0,23,73.4,0,1.792,0.158,0,0,23,73.4,0,1.704,0.141
"2022-06-08 15:00:00",20,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23,73.4,0.001,1.698,0.213,0,0,23,73.4,0,1.788,0.166,0,0,23,73.4,0,1.704,0.141
"2022-06-08 16:00:00",21,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23,73.4,0.001,1.693,0.215,0,0,23,73.4,0,1.788,0.16,0,0,23,73.4,0,1.704,0.141
"2022-06-08 17:00:00",22,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23.05,73.48,0.001,1.698,0.213,0,0,23.18,73.69,0,1.788,0.16,0,0,23.08,73.53,0,1.704,0.141
"2022-06-08 18:00:00",23,"Testbed Site 2",39.12561,-96.6388,326,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-08 19:00:00",24,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,23.11,73.58,0.001,1.693,0.215,0,0,23.13,73.62,0,1.783,0.162,0,0,23.13,73.62,0,1.704,0.141
"2022-06-08 20:00:00",25,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.68,72.77,0.001,1.692,0.214,0,0,22.7,72.8,0,1.791,0.158,0,0,22.68,72.77,0,1.703,0.141
"2022-06-08 21:00:00",26,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.42,72.32,0.001,1.691,0.207,0,0.001,22.45,72.37,0,1.759,0.17,0,0,22.47,72.4,0,1.703,0.141
"2022-06-08 22:00:00",27,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.23,72.07,0.001,1.691,0.207,0,0.001,22.2,72.03,0,1.755,0.172,0,0,22.23,72.07,0,1.707,0.146
"2022-06-08 23:00:00",28,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.1,71.9,0.001,1.691,0.2,0,0.001,22.1,71.9,0,1.755,0.172,0,0,22.1,71.9,0,1.707,0.146
"2022-06-09 00:00:00",29,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22,71.7,0.001,1.691,0.186,0,0.001,21.97,71.63,0,1.75,0.173,0,0,21.95,71.6,0,1.712,0.151
"2022-06-09 01:00:00",30,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,21.9,71.5,0.001,1.69,0.193,0,0.001,21.9,71.5,0,1.749,0.173,0,0,21.9,71.5,0,1.716,0.156
"2022-06-09 02:00:00",31,"Testbed Site 2",39.12561,-96.6388,326,0,0,21.9,71.5,0,1.69,0.165,0,0.001,21.9,71.5,0,1.758,0.17,0,0,21.9,71.5,0,1.716,0.156
"2022-06-09 03:00:00",32,"Testbed Site 2",39.12561,-96.6388,326,0,0,21.9,71.5,0,1.691,0.165,0,0.001,21.9,71.5,0,1.745,0.175,0,0,21.9,71.5,0,1.721,0.161
"2022-06-09 04:00:00",33,"Testbed Site 2",39.12561,-96.6388,326,0,0,21.9,71.5,0,1.691,0.158,0,0.001,21.9,71.5,0,1.745,0.175,0,0,21.9,71.5,0,1.716,0.156
"2022-06-09 05:00:00",34,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.07,71.83,0.001,1.691,0.172,0,0.001,22.05,71.8,0,1.759,0.17,0,0,22.07,71.83,0,1.716,0.156
"2022-06-09 06:00:00",35,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.02,71.73,0.001,1.691,0.186,0,0.001,21.92,71.53,0,1.75,0.173,0,0,21.95,71.6,0,1.726,0.166
"2022-06-09 07:00:00",36,"Testbed Site 2",39.12561,-96.6388,326,0,0,21.9,71.5,0,1.691,0.144,0,0.001,21.9,71.5,0,1.749,0.173,0,0,21.9,71.5,0,1.702,0.141
"2022-06-09 08:00:00",37,"Testbed Site 2",39.12561,-96.6388,326,0,0,22.23,72.06,0,1.691,0.158,0,0.001,22.17,71.97,0,1.759,0.17,0,0,22.21,72.02,0,1.702,0.141
"2022-06-09 09:00:00",38,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.65,72.7,0.001,1.692,0.214,0,0,22.67,72.73,0,1.782,0.162,0,0,22.68,72.77,0,1.708,0.146
"2022-06-09 10:00:00",39,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.8,73,0.001,1.692,0.214,0,0.001,22.78,72.97,0,1.774,0.165,0,0,22.8,73,0,1.713,0.151
"2022-06-09 11:00:00",40,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.62,72.63,0.001,1.692,0.193,0,0.001,22.6,72.6,0,1.765,0.168,0,0,22.63,72.67,0,1.708,0.146
"2022-06-09 12:00:00",41,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.57,72.55,0.001,1.692,0.172,0,0.001,22.6,72.6,0,1.769,0.167,0,0,22.6,72.6,0,1.717,0.156
"2022-06-09 13:00:00",42,"Testbed Site 2",39.12561,-96.6388,326,0,0,22.22,72.03,0,1.691,0.165,0,0.001,22.35,72.24,0,1.764,0.168,0,0,22.27,72.12,0,1.712,0.151
"2022-06-09 14:00:00",43,"Testbed Site 2",39.12561,-96.6388,326,0,0,21.9,71.5,0,1.69,0.144,0,0.001,21.93,71.57,0,1.745,0.175,0,0,21.92,71.53,0,1.726,0.166
"2022-06-09 15:00:00",44,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.1,71.9,0.001,1.691,0.179,0,0.001,22.25,72.1,0,1.759,0.17,0,0,22.1,71.9,0,1.716,0.156
"2022-06-09 16:00:00",45,"Testbed Site 2",39.12561,-96.6388,326,0,0.001,22.25,72.1,0.001,1.691,0.172,0,0.001,22.4,72.3,0,1.759,0.164,0,0.001,22.25,72.1,0.001,1.731,0.171
"2022-06-29 13:00:00",0,"Testbed Site 1",39.12561,-96.6388,326,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-29 14:00:00",1,"Testbed Site 1",39.12561,-96.6388,326,0.309,0.041,32.93,91.3,0.046,20.06,16.49,0.382,0.057,32.18,89.9,0.063,26.53,22.67,0.415,0.063,34.47,94.1,0.072,29.72,25.8
"2022-06-29 15:00:00",2,"Testbed Site 1",39.12561,-96.6388,326,0.309,0.04,33.12,91.7,0.046,20,16.4,0.385,0.056,32.79,91,0.062,26.79,22.46,0.408,0.062,35.1,95.2,0.071,28.99,25.58
"2022-06-29 16:00:00",3,"Testbed Site 1",39.12561,-96.6388,326,0.299,0.039,30.22,86.4,0.042,19.2,15.01,0.379,0.057,30.3,86.5,0.062,26.23,22.36,0.396,0.059,30.98,87.8,0.064,27.79,22.94
"2022-06-29 17:00:00",4,"Testbed Site 1",39.12561,-96.6388,326,0.304,0.04,29.62,85.3,0.043,19.65,15.48,0.382,0.059,29.53,85.1,0.063,26.46,22.71,0.398,0.059,29.65,85.4,0.063,28,22.67
"2022-07-01 13:00:00",0,"Testbed Site 3",39.10367,-96.60065,335,0.247,0.025,23,73.4,0.024,15.27,8.56,0.403,0.07,21.5,70.7,0.066,28.54,23.74,0.353,0.06,20.3,68.5,0.056,23.85,20.12
"2022-07-01 14:00:00",1,"Testbed Site 3",39.10367,-96.60065,335,0.246,0.025,23,73.4,0.024,15.22,8.58,0.399,0.071,21.5,70.7,0.067,28.12,24.1,0.354,0.059,20.3,68.5,0.055,23.93,19.91
"2022-07-01 15:00:00",2,"Testbed Site 3",39.10367,-96.60065,335,0.247,0.025,23,73.4,0.024,15.25,8.61,0.401,0.07,21.57,70.83,0.067,28.33,23.92,0.354,0.059,20.3,68.5,0.055,23.93,19.91
"2022-07-01 16:00:00",3,"Testbed Site 3",39.10367,-96.60065,335,0.246,0.025,23.2,73.73,0.024,15.19,8.72,0.397,0.071,21.7,71.1,0.068,27.92,24.29,0.355,0.059,20.3,68.5,0.055,23.98,19.81
"2022-07-01 17:00:00",4,"Testbed Site 3",39.10367,-96.60065,335,0.246,0.025,23.3,73.9,0.024,15.19,8.72,0.401,0.07,21.7,71.1,0.067,28.34,23.92,0.355,0.059,20.3,68.5,0.055,23.98,19.81
"2022-07-01 18:00:00",5,"Testbed Site 3",39.10367,-96.60065,335,0.308,0.031,23.3,73.9,0.031,20.23,11.02,0.399,0.07,21.7,71.1,0.067,28.14,24.11,0.354,0.059,20.3,68.5,0.055,23.93,19.91
"2022-07-01 19:00:00",6,"Testbed Site 3",39.10367,-96.60065,335,0.395,0.041,22.93,73.27,0.04,27.71,14.51,0.41,0.073,21.7,71.1,0.069,29.28,24.91,0.354,0.059,20.3,68.5,0.055,23.94,19.91
"2022-07-01 20:00:00",7,"Testbed Site 3",39.10367,-96.60065,335,0.399,0.041,22.53,72.5,0.04,28.08,14.39,0.433,0.079,21.83,71.37,0.075,31.46,27.21,0.354,0.06,20.3,68.5,0.056,23.89,20.02
"2022-07-01 21:00:00",8,"Testbed Site 3",39.10367,-96.60065,335,0.387,0.04,22.1,71.9,0.039,26.99,13.93,0.429,0.082,21.9,71.5,0.078,31.09,28.15,0.353,0.06,20.3,68.5,0.056,23.85,20.12
"2022-07-01 22:00:00",9,"Testbed Site 3",39.10367,-96.60065,335,0.375,0.04,21.97,71.63,0.038,25.83,13.66,0.431,0.081,21.9,71.5,0.077,31.34,27.73,0.353,0.06,20.3,68.5,0.056,23.85,20.12
"2022-07-01 23:00:00",10,"Testbed Site 3",39.10367,-96.60065,335,0.372,0.04,21.9,71.5,0.038,25.51,13.58,0.431,0.081,21.83,71.37,0.077,31.4,27.57,0.353,0.06,20.43,68.77,0.056,23.85,20.12
"2022-07-02 00:00:00",11,"Testbed Site 3",39.10367,-96.60065,335,0.368,0.039,21.9,71.5,0.038,25.2,13.59,0.433,0.08,21.7,71.1,0.076,31.52,27.47,0.353,0.06,20.5,68.9,0.056,23.85,20.12
"2022-07-02 01:00:00",12,"Testbed Site 3",39.10367,-96.60065,335,0.364,0.04,21.9,71.5,0.038,24.83,13.65,0.431,0.081,21.7,71.1,0.077,31.39,27.56,0.353,0.06,20.43,68.77,0.056,23.85,20.12
"2022-07-02 02:00:00",13,"Testbed Site 3",39.10367,-96.60065,335,0.371,0.04,21.9,71.5,0.039,25.45,13.84,0.431,0.081,21.7,71.1,0.077,31.38,27.56,0.353,0.06,20.5,68.9,0.056,23.85,20.12
"2022-07-02 03:00:00",14,"Testbed Site 3",39.10367,-96.60065,335,0.393,0.043,21.77,71.23,0.041,27.5,14.61,0.429,0.082,21.63,70.97,0.078,31.13,27.97,0.353,0.06,20.5,68.9,0.056,23.8,20.23
"2022-07-02 04:00:00",15,"Testbed Site 3",39.10367,-96.60065,335,0.407,0.044,21.7,71.1,0.042,28.91,14.99,0.435,0.082,21.5,70.7,0.077,31.67,27.8,0.357,0.06,20.5,68.9,0.056,24.22,20.01
"2022-07-02 05:00:00",16,"Testbed Site 3",39.10367,-96.60065,335,0.403,0.043,21.57,70.83,0.041,28.5,14.67,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.363,0.061,20.5,68.9,0.057,24.76,20.46
"2022-07-02 06:00:00",17,"Testbed Site 3",39.10367,-96.60065,335,0.406,0.044,21.5,70.7,0.041,28.84,14.94,0.434,0.082,21.5,70.7,0.078,31.61,27.96,0.369,0.063,20.5,68.9,0.059,25.25,21.3
"2022-07-02 07:00:00",18,"Testbed Site 3",39.10367,-96.60065,335,0.404,0.044,21.5,70.7,0.041,28.6,14.92,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.383,0.066,20.5,68.9,0.062,26.58,22.1
"2022-07-02 08:00:00",19,"Testbed Site 3",39.10367,-96.60065,335,0.391,0.042,21.3,70.3,0.04,27.36,14.35,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.388,0.067,20.5,68.9,0.062,27.09,22.36
"2022-07-02 09:00:00",20,"Testbed Site 3",39.10367,-96.60065,335,0.383,0.042,21.3,70.3,0.04,26.57,14.29,0.434,0.082,21.3,70.3,0.077,31.66,27.79,0.387,0.068,20.5,68.9,0.063,26.95,22.72
"2022-07-02 10:00:00",21,"Testbed Site 3",39.10367,-96.60065,335,0.38,0.041,21.43,70.57,0.039,26.35,13.99,0.435,0.081,21.3,70.3,0.077,31.72,27.62,0.386,0.068,20.5,68.9,0.063,26.85,22.79
"2022-07-02 11:00:00",22,"Testbed Site 3",39.10367,-96.60065,335,0.377,0.041,21.5,70.7,0.039,25.97,14.05,0.435,0.081,21.3,70.3,0.076,31.77,27.46,0.384,0.068,20.5,68.9,0.064,26.74,22.85
"2022-07-02 12:00:00",23,"Testbed Site 3",39.10367,-96.60065,335,0.377,0.04,21.77,71.23,0.038,25.95,13.77,0.435,0.081,21.3,70.3,0.076,31.76,27.46,0.384,0.068,20.5,68.9,0.064,26.74,22.85
"2022-07-02 13:00:00",24,"Testbed Site 3",39.10367,-96.60065,335,0.373,0.04,21.9,71.5,0.038,25.67,13.88,0.435,0.081,21.3,70.3,0.076,31.76,27.46,0.384,0.068,20.5,68.9,0.064,26.74,22.85
"2022-07-02 14:00:00",25,"Testbed Site 3",39.10367,-96.60065,335,0.37,0.04,22.1,71.9,0.039,25.41,13.91,0.435,0.081,21.3,70.3,0.076,31.76,27.46,0.383,0.068,20.5,68.9,0.064,26.63,22.92
"2022-07-02 15:00:00",26,"Testbed Site 3",39.10367,-96.60065,335,0.369,0.04,22.4,72.3,0.039,25.26,13.93,0.435,0.081,21.3,70.3,0.076,31.76,27.46,0.384,0.068,20.5,68.9,0.064,26.74,22.85
"2022-07-02 16:00:00",27,"Testbed Site 3",39.10367,-96.60065,335,0.37,0.039,22.4,72.3,0.038,25.38,13.72,0.435,0.081,21.3,70.3,0.076,31.76,27.46,0.386,0.068,20.5,68.9,0.063,26.84,22.79
"2022-07-02 17:00:00",28,"Testbed Site 3",39.10367,-96.60065,335,0.368,0.04,22.6,72.6,0.039,25.17,13.87,0.435,0.081,21.3,70.3,0.076,31.77,27.46,0.383,0.068,20.5,68.9,0.064,26.63,22.92
"2022-07-02 18:00:00",29,"Testbed Site 3",39.10367,-96.60065,335,0.367,0.04,22.8,73,0.039,25.06,14,0.434,0.082,21.3,70.3,0.077,31.66,27.79,0.386,0.068,20.5,68.9,0.063,26.84,22.79
"2022-07-02 19:00:00",30,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.04,22.93,73.27,0.039,24.96,13.94,0.434,0.082,21.43,70.57,0.078,31.6,27.95,0.383,0.068,20.5,68.9,0.064,26.63,22.92
"2022-07-02 20:00:00",31,"Testbed Site 3",39.10367,-96.60065,335,0.366,0.04,22.87,73.13,0.039,24.98,13.97,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.384,0.068,20.5,68.9,0.064,26.72,23
"2022-07-02 21:00:00",32,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.04,22.8,73,0.039,24.9,13.81,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.05,22.79
"2022-07-02 22:00:00",33,"Testbed Site 3",39.10367,-96.60065,335,0.366,0.04,22.6,72.6,0.038,25.03,13.71,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.386,0.068,20.5,68.9,0.064,26.86,22.95
"2022-07-02 23:00:00",34,"Testbed Site 3",39.10367,-96.60065,335,0.365,0.04,22.4,72.3,0.038,24.95,13.75,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.05,22.79
"2022-07-03 00:00:00",35,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.04,22.2,72.03,0.039,24.56,13.99,0.434,0.082,21.57,70.83,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 01:00:00",36,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.04,22.03,71.77,0.038,24.62,13.73,0.434,0.082,21.63,70.97,0.078,31.63,27.97,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 02:00:00",37,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.04,21.9,71.5,0.038,24.63,13.65,0.434,0.082,21.57,70.83,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 03:00:00",38,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.04,21.9,71.5,0.038,24.56,13.69,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 04:00:00",39,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.04,21.77,71.23,0.038,24.55,13.69,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 05:00:00",40,"Testbed Site 3",39.10367,-96.60065,335,0.363,0.039,21.7,71.1,0.037,24.68,13.39,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 06:00:00",41,"Testbed Site 3",39.10367,-96.60065,335,0.362,0.039,21.7,71.1,0.037,24.61,13.43,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 07:00:00",42,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.04,21.7,71.1,0.038,24.44,13.62,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 08:00:00",43,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.04,21.77,71.23,0.038,24.47,13.65,0.434,0.082,21.43,70.57,0.078,31.6,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 09:00:00",44,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.04,21.9,71.5,0.038,24.48,13.66,0.434,0.082,21.3,70.3,0.078,31.6,27.95,0.387,0.068,20.5,68.9,0.063,27.01,22.91
"2022-07-03 10:00:00",45,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.04,22.1,71.9,0.038,24.49,13.66,0.434,0.082,21.3,70.3,0.078,31.6,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 11:00:00",46,"Testbed Site 3",39.10367,-96.60065,335,0.361,0.04,22.47,72.4,0.038,24.52,13.58,0.434,0.082,21.3,70.3,0.078,31.6,27.95,0.387,0.068,20.5,68.9,0.063,27.01,22.91
"2022-07-03 12:00:00",47,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.039,22.8,73,0.038,24.44,13.62,0.434,0.082,21.3,70.3,0.078,31.6,27.95,0.387,0.068,20.5,68.9,0.063,27.01,22.91
"2022-07-03 13:00:00",48,"Testbed Site 3",39.10367,-96.60065,335,0.359,0.04,23.57,74.43,0.039,24.39,13.88,0.434,0.082,21.43,70.57,0.078,31.6,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 14:00:00",49,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.039,24,75.23,0.039,24.43,13.92,0.434,0.082,21.5,70.7,0.078,31.61,27.95,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 15:00:00",50,"Testbed Site 3",39.10367,-96.60065,335,0.36,0.039,24.33,75.77,0.038,24.4,13.79,0.434,0.082,21.5,70.7,0.078,31.62,27.96,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 16:00:00",51,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.04,24.4,75.9,0.039,24.17,14.03,0.434,0.082,21.7,71.1,0.078,31.63,27.97,0.388,0.068,20.5,68.9,0.063,27.06,22.79
"2022-07-03 17:00:00",52,"Testbed Site 3",39.10367,-96.60065,335,0.358,0.039,24.7,76.4,0.038,24.29,13.82,0.434,0.082,21.7,71.1,0.078,31.64,27.97,0.387,0.069,20.5,68.9,0.064,26.96,23.04
"2022-07-03 18:00:00",53,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.039,24.7,76.4,0.038,24.17,13.85,0.434,0.082,21.9,71.5,0.078,31.65,27.98,0.386,0.069,20.5,68.9,0.064,26.91,23.16
"2022-07-03 19:00:00",54,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.039,24.7,76.4,0.038,24.17,13.75,0.433,0.083,21.9,71.5,0.079,31.48,28.49,0.386,0.069,20.5,68.9,0.064,26.91,23.16
"2022-07-03 20:00:00",55,"Testbed Site 3",39.10367,-96.60065,335,0.357,0.039,24.5,76.07,0.038,24.17,13.75,0.433,0.082,22.03,71.77,0.079,31.55,28.33,0.386,0.069,20.5,68.9,0.064,26.91,23.16
"2022-07-03 21:00:00",56,"Testbed Site 3",39.10367,-96.60065,335,0.355,0.038,24.27,75.63,0.038,24.02,13.63,0.434,0.083,22.1,71.9,0.079,31.63,28.41,0.386,0.069,20.5,68.9,0.064,26.91,23.16
