"TOA5","CR300-23667","CR300","23667","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_1.CR300","21589","Table_Thetaprobe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Thetaprobe_VWC_5_Avg","Thetaprobe_VWC_20_Avg","Thetaprobe_VWC_40_Avg"
"TS","RN","name","decdegrees","decdegrees","m","m^3 / m^3","m^3 / m^3","m^3 / m^3"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg"
"2022-07-28 16:00:00",679,"Testbed Site 1",39.10236,-96.60097,335,0.356,0.4,0.435
"2022-07-28 17:00:00",680,"Testbed Site 1",39.10236,-96.60097,335,0.353,0.4,0.435
"2022-07-28 18:00:00",681,"Testbed Site 1",39.10236,-96.60097,335,0.351,0.4,0.435
"2022-07-28 19:00:00",682,"Testbed Site 1",39.10236,-96.60097,335,0.349,0.4,0.435
"2022-07-28 20:00:00",683,"Testbed Site 1",39.10236,-96.60097,335,0.347,0.4,0.435
"2022-07-28 21:00:00",684,"Testbed Site 1",39.10236,-96.60097,335,0.346,0.4,0.435
"2022-07-28 22:00:00",685,"Testbed Site 1",39.10236,-96.60097,335,0.345,0.4,0.435
"2022-07-28 23:00:00",686,"Testbed Site 1",39.10236,-96.60097,335,0.344,0.4,0.435
"2022-07-29 00:00:00",687,"Testbed Site 1",39.10236,-96.60097,335,0.343,0.4,0.435
"2022-07-29 01:00:00",688,"Testbed Site 1",39.10236,-96.60097,335,0.343,0.4,0.435
"2022-07-29 02:00:00",689,"Testbed Site 1",39.10236,-96.60097,335,0.342,0.399,0.435
"2022-07-29 03:00:00",690,"Testbed Site 1",39.10236,-96.60097,335,0.342,0.399,0.435
"2022-07-29 04:00:00",691,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 05:00:00",692,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 06:00:00",693,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 07:00:00",694,"Testbed Site 1",39.10236,-96.60097,335,0.34,0.399,0.435
"2022-07-29 08:00:00",695,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 09:00:00",696,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 10:00:00",697,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.399,0.435
"2022-07-29 11:00:00",698,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.398,0.435
"2022-07-29 12:00:00",699,"Testbed Site 1",39.10236,-96.60097,335,0.341,0.398,0.435
"2022-07-29 13:00:00",700,"Testbed Site 1",39.10236,-96.60097,335,0.34,0.398,0.435
"2022-07-29 14:00:00",701,"Testbed Site 1",39.10236,-96.60097,335,0.339,0.398,0.435
"2022-07-29 15:00:00",702,"Testbed Site 1",39.10236,-96.60097,335,0.338,0.398,0.435
"2022-07-29 16:00:00",703,"Testbed Site 1",39.10236,-96.60097,335,0.338,0.398,0.435
"2022-07-29 17:00:00",704,"Testbed Site 1",39.10236,-96.60097,335,0.337,0.398,0.435
"2022-07-29 18:00:00",705,"Testbed Site 1",39.10236,-96.60097,335,0.336,0.398,0.435
"2022-07-29 19:00:00",706,"Testbed Site 1",39.10236,-96.60097,335,0.335,0.398,0.435
"2022-07-29 20:00:00",707,"Testbed Site 1",39.10236,-96.60097,335,0.334,0.398,0.435
"2022-07-29 21:00:00",708,"Testbed Site 1",39.10236,-96.60097,335,0.333,0.398,0.435
"2022-07-29 22:00:00",709,"Testbed Site 1",39.10236,-96.60097,335,0.332,0.398,0.435
"2022-07-29 23:00:00",710,"Testbed Site 1",39.10236,-96.60097,335,0.332,0.398,0.435
"2022-07-30 00:00:00",711,"Testbed Site 1",39.10236,-96.60097,335,0.331,0.398,0.435
"2022-07-30 01:00:00",712,"Testbed Site 1",39.10236,-96.60097,335,0.33,0.398,0.435
"2022-07-30 02:00:00",713,"Testbed Site 1",39.10236,-96.60097,335,0.33,0.398,0.435
"2022-07-30 03:00:00",714,"Testbed Site 1",39.10236,-96.60097,335,0.329,0.398,0.435
"2022-07-30 04:00:00",715,"Testbed Site 1",39.10236,-96.60097,335,0.329,0.397,0.434
"2022-07-30 05:00:00",716,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.397,0.434
"2022-07-30 06:00:00",717,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.397,0.434
"2022-07-30 07:00:00",718,"Testbed Site 1",39.10236,-96.60097,335,0.327,0.397,0.434
"2022-07-30 08:00:00",719,"Testbed Site 1",39.10236,-96.60097,335,0.327,0.397,0.434
"2022-07-30 09:00:00",720,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.397,0.434
"2022-07-30 10:00:00",721,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.397,0.434
"2022-07-30 11:00:00",722,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.397,0.434
"2022-07-30 12:00:00",723,"Testbed Site 1",39.10236,-96.60097,335,0.329,0.397,0.434
"2022-07-30 13:00:00",724,"Testbed Site 1",39.10236,-96.60097,335,0.329,0.396,0.434
"2022-07-30 14:00:00",725,"Testbed Site 1",39.10236,-96.60097,335,0.33,0.396,0.434
"2022-07-30 15:00:00",726,"Testbed Site 1",39.10236,-96.60097,335,0.33,0.396,0.434
"2022-07-30 16:00:00",727,"Testbed Site 1",39.10236,-96.60097,335,0.33,0.396,0.434
"2022-07-30 17:00:00",728,"Testbed Site 1",39.10236,-96.60097,335,0.329,0.396,0.434
"2022-07-30 18:00:00",729,"Testbed Site 1",39.10236,-96.60097,335,0.328,0.396,0.434
"2022-07-30 19:00:00",730,"Testbed Site 1",39.10236,-96.60097,335,0.326,0.397,0.434
"2022-07-30 20:00:00",731,"Testbed Site 1",39.10236,-96.60097,335,0.325,0.397,0.434
"2022-07-30 21:00:00",732,"Testbed Site 1",39.10236,-96.60097,335,0.324,0.397,0.434
"2022-07-30 22:00:00",733,"Testbed Site 1",39.10236,-96.60097,335,0.323,0.397,0.434
"2022-07-30 23:00:00",734,"Testbed Site 1",39.10236,-96.60097,335,0.322,0.397,0.434
"2022-07-31 00:00:00",735,"Testbed Site 1",39.10236,-96.60097,335,0.321,0.397,0.434
"2022-07-31 01:00:00",736,"Testbed Site 1",39.10236,-96.60097,335,0.321,0.396,0.434
"2022-07-31 02:00:00",737,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.396,0.434
"2022-07-31 03:00:00",738,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.396,0.434
"2022-07-31 04:00:00",739,"Testbed Site 1",39.10236,-96.60097,335,0.319,0.396,0.434
"2022-07-31 05:00:00",740,"Testbed Site 1",39.10236,-96.60097,335,0.319,0.396,0.434
"2022-07-31 06:00:00",741,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.396,0.434
"2022-07-31 07:00:00",742,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.396,0.434
"2022-07-31 08:00:00",743,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.396,0.434
"2022-07-31 09:00:00",744,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.396,0.434
"2022-07-31 10:00:00",745,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.396,0.434
"2022-07-31 11:00:00",746,"Testbed Site 1",39.10236,-96.60097,335,0.319,0.395,0.433
"2022-07-31 12:00:00",747,"Testbed Site 1",39.10236,-96.60097,335,0.319,0.395,0.433
"2022-07-31 13:00:00",748,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.395,0.433
"2022-07-31 14:00:00",749,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.395,0.433
"2022-07-31 15:00:00",750,"Testbed Site 1",39.10236,-96.60097,335,0.321,0.395,0.433
"2022-07-31 16:00:00",751,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.395,0.433
"2022-07-31 17:00:00",752,"Testbed Site 1",39.10236,-96.60097,335,0.32,0.395,0.433
"2022-07-31 18:00:00",753,"Testbed Site 1",39.10236,-96.60097,335,0.318,0.395,0.433
"2022-07-31 19:00:00",754,"Testbed Site 1",39.10236,-96.60097,335,0.317,0.395,0.433
"2022-07-31 20:00:00",755,"Testbed Site 1",39.10236,-96.60097,335,0.316,0.395,0.433
"2022-07-31 21:00:00",756,"Testbed Site 1",39.10236,-96.60097,335,0.315,0.395,0.433
"2022-07-31 22:00:00",757,"Testbed Site 1",39.10236,-96.60097,335,0.314,0.396,0.433
"2022-07-31 23:00:00",758,"Testbed Site 1",39.10236,-96.60097,335,0.313,0.395,0.433
"2022-08-01 00:00:00",759,"Testbed Site 1",39.10236,-96.60097,335,0.312,0.395,0.433
"2022-08-01 01:00:00",760,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.395,0.433
"2022-08-01 02:00:00",761,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.395,0.433
"2022-08-01 03:00:00",762,"Testbed Site 1",39.10236,-96.60097,335,0.31,0.395,0.433
"2022-08-01 04:00:00",763,"Testbed Site 1",39.10236,-96.60097,335,0.31,0.395,0.433
"2022-08-01 05:00:00",764,"Testbed Site 1",39.10236,-96.60097,335,0.309,0.395,0.433
"2022-08-01 06:00:00",765,"Testbed Site 1",39.10236,-96.60097,335,0.309,0.395,0.433
"2022-08-01 07:00:00",766,"Testbed Site 1",39.10236,-96.60097,335,0.308,0.394,0.433
"2022-08-01 08:00:00",767,"Testbed Site 1",39.10236,-96.60097,335,0.308,0.394,0.433
"2022-08-01 09:00:00",768,"Testbed Site 1",39.10236,-96.60097,335,0.308,0.394,0.433
"2022-08-01 10:00:00",769,"Testbed Site 1",39.10236,-96.60097,335,0.308,0.394,0.433
"2022-08-01 11:00:00",770,"Testbed Site 1",39.10236,-96.60097,335,0.309,0.394,0.433
"2022-08-01 12:00:00",771,"Testbed Site 1",39.10236,-96.60097,335,0.31,0.393,0.433
"2022-08-01 13:00:00",772,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.393,0.433
"2022-08-01 14:00:00",773,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.392,0.433
"2022-08-01 15:00:00",774,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.392,0.433
"2022-08-01 16:00:00",775,"Testbed Site 1",39.10236,-96.60097,335,0.311,0.392,0.433
"2022-08-01 17:00:00",776,"Testbed Site 1",39.10236,-96.60097,335,0.31,0.392,0.433
"2022-08-01 18:00:00",777,"Testbed Site 1",39.10236,-96.60097,335,0.308,0.392,0.433
"2022-08-01 19:00:00",778,"Testbed Site 1",39.10236,-96.60097,335,0.307,0.392,0.433
"2022-08-01 20:00:00",779,"Testbed Site 1",39.10236,-96.60097,335,0.305,0.392,0.433
"2022-08-01 21:00:00",780,"Testbed Site 1",39.10236,-96.60097,335,0.304,0.392,0.433
"2022-08-01 22:00:00",781,"Testbed Site 1",39.10236,-96.60097,335,0.303,0.392,0.433
"2022-08-01 23:00:00",782,"Testbed Site 1",39.10236,-96.60097,335,0.302,0.392,0.433
"2022-08-02 00:00:00",783,"Testbed Site 1",39.10236,-96.60097,335,0.301,0.392,0.433
"2022-08-02 01:00:00",784,"Testbed Site 1",39.10236,-96.60097,335,0.3,0.392,0.433
"2022-08-02 02:00:00",785,"Testbed Site 1",39.10236,-96.60097,335,0.299,0.392,0.433
"2022-08-02 03:00:00",786,"Testbed Site 1",39.10236,-96.60097,335,0.299,0.392,0.433
"2022-08-02 04:00:00",787,"Testbed Site 1",39.10236,-96.60097,335,0.298,0.391,0.433
"2022-08-02 05:00:00",788,"Testbed Site 1",39.10236,-96.60097,335,0.298,0.391,0.433
"2022-08-02 06:00:00",789,"Testbed Site 1",39.10236,-96.60097,335,0.297,0.391,0.433
"2022-08-02 07:00:00",790,"Testbed Site 1",39.10236,-96.60097,335,0.297,0.391,0.433
"2022-08-02 08:00:00",791,"Testbed Site 1",39.10236,-96.60097,335,0.296,0.391,0.433
"2022-08-02 09:00:00",792,"Testbed Site 1",39.10236,-96.60097,335,0.296,0.39,0.433
"2022-08-02 10:00:00",793,"Testbed Site 1",39.10236,-96.60097,335,0.296,0.39,0.432
"2022-08-02 11:00:00",794,"Testbed Site 1",39.10236,-96.60097,335,0.297,0.39,0.432
"2022-08-02 12:00:00",795,"Testbed Site 1",39.10236,-96.60097,335,0.297,0.389,0.432
"2022-08-02 13:00:00",796,"Testbed Site 1",39.10236,-96.60097,335,0.298,0.389,0.432
"2022-08-02 14:00:00",797,"Testbed Site 1",39.10236,-96.60097,335,0.299,0.389,0.432
"2022-08-02 15:00:00",798,"Testbed Site 1",39.10236,-96.60097,335,0.299,0.388,0.432
"2022-08-02 16:00:00",799,"Testbed Site 1",39.10236,-96.60097,335,0.299,0.388,0.432
"2022-08-02 17:00:00",800,"Testbed Site 1",39.10236,-96.60097,335,0.297,0.388,0.432
"2022-08-02 18:00:00",801,"Testbed Site 1",39.10236,-96.60097,335,0.295,0.388,0.432
"2022-08-02 19:00:00",802,"Testbed Site 1",39.10236,-96.60097,335,0.294,0.388,0.432
"2022-08-02 20:00:00",803,"Testbed Site 1",39.10236,-96.60097,335,0.293,0.388,0.432
"2022-08-02 21:00:00",804,"Testbed Site 1",39.10236,-96.60097,335,0.291,0.388,0.432
"2022-08-02 22:00:00",805,"Testbed Site 1",39.10236,-96.60097,335,0.29,0.388,0.432
"2022-08-02 23:00:00",806,"Testbed Site 1",39.10236,-96.60097,335,0.288,0.388,0.432
"2022-08-03 00:00:00",807,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.388,0.432
"2022-08-03 01:00:00",808,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.388,0.432
"2022-08-03 02:00:00",809,"Testbed Site 1",39.10236,-96.60097,335,0.282,0.388,0.432
"2022-08-03 03:00:00",810,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.387,0.432
"2022-08-03 04:00:00",811,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.387,0.432
"2022-08-03 05:00:00",812,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.387,0.432
"2022-08-03 06:00:00",813,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.387,0.432
"2022-08-03 07:00:00",814,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.387,0.432
"2022-08-03 08:00:00",815,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.387,0.431
"2022-08-03 09:00:00",816,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.386,0.431
"2022-08-03 10:00:00",817,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.386,0.431
"2022-08-03 11:00:00",818,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.386,0.431
"2022-08-03 12:00:00",819,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.385,0.431
"2022-08-03 13:00:00",820,"Testbed Site 1",39.10236,-96.60097,335,0.284,0.385,0.431
"2022-08-03 14:00:00",821,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.385,0.431
"2022-08-03 15:00:00",822,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.385,0.431
"2022-08-03 16:00:00",823,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.385,0.431
"2022-08-03 17:00:00",824,"Testbed Site 1",39.10236,-96.60097,335,0.283,0.385,0.43
"2022-08-03 18:00:00",825,"Testbed Site 1",39.10236,-96.60097,335,0.282,0.385,0.43
"2022-08-03 19:00:00",826,"Testbed Site 1",39.10236,-96.60097,335,0.281,0.385,0.43
"2022-08-03 20:00:00",827,"Testbed Site 1",39.10236,-96.60097,335,0.28,0.385,0.43
"2022-08-03 21:00:00",828,"Testbed Site 1",39.10236,-96.60097,335,0.279,0.385,0.43
"2022-08-03 22:00:00",829,"Testbed Site 1",39.10236,-96.60097,335,0.279,0.385,0.43
"2022-08-03 23:00:00",830,"Testbed Site 1",39.10236,-96.60097,335,0.278,0.385,0.43
"2022-08-04 00:00:00",831,"Testbed Site 1",39.10236,-96.60097,335,0.277,0.385,0.43
"2022-08-04 01:00:00",832,"Testbed Site 1",39.10236,-96.60097,335,0.276,0.384,0.43
"2022-08-04 02:00:00",833,"Testbed Site 1",39.10236,-96.60097,335,0.276,0.384,0.43
"2022-08-04 03:00:00",834,"Testbed Site 1",39.10236,-96.60097,335,0.275,0.384,0.43
"2022-08-04 04:00:00",835,"Testbed Site 1",39.10236,-96.60097,335,0.275,0.384,0.43
"2022-08-04 05:00:00",836,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.384,0.43
"2022-08-04 06:00:00",837,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.384,0.43
"2022-08-04 07:00:00",838,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.384,0.43
"2022-08-04 08:00:00",839,"Testbed Site 1",39.10236,-96.60097,335,0.273,0.384,0.43
"2022-08-04 09:00:00",840,"Testbed Site 1",39.10236,-96.60097,335,0.273,0.384,0.43
"2022-08-04 10:00:00",841,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.383,0.43
"2022-08-04 11:00:00",842,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.383,0.429
"2022-08-04 12:00:00",843,"Testbed Site 1",39.10236,-96.60097,335,0.275,0.383,0.429
"2022-08-04 13:00:00",844,"Testbed Site 1",39.10236,-96.60097,335,0.276,0.382,0.429
"2022-08-04 14:00:00",845,"Testbed Site 1",39.10236,-96.60097,335,0.276,0.382,0.429
"2022-08-04 15:00:00",846,"Testbed Site 1",39.10236,-96.60097,335,0.276,0.382,0.429
"2022-08-04 16:00:00",847,"Testbed Site 1",39.10236,-96.60097,335,0.275,0.382,0.429
"2022-08-04 17:00:00",848,"Testbed Site 1",39.10236,-96.60097,335,0.274,0.382,0.429
"2022-08-04 18:00:00",849,"Testbed Site 1",39.10236,-96.60097,335,0.272,0.382,0.429
"2022-08-04 19:00:00",850,"Testbed Site 1",39.10236,-96.60097,335,0.271,0.382,0.428
"2022-08-04 20:00:00",851,"Testbed Site 1",39.10236,-96.60097,335,0.269,0.382,0.428
"2022-08-04 21:00:00",852,"Testbed Site 1",39.10236,-96.60097,335,0.268,0.382,0.428
"2022-08-04 22:00:00",853,"Testbed Site 1",39.10236,-96.60097,335,0.267,0.382,0.428
"2022-08-04 23:00:00",854,"Testbed Site 1",39.10236,-96.60097,335,0.266,0.382,0.429
"2022-08-05 00:00:00",855,"Testbed Site 1",39.10236,-96.60097,335,0.265,0.382,0.428
"2022-08-05 01:00:00",856,"Testbed Site 1",39.10236,-96.60097,335,0.264,0.381,0.428
"2022-08-05 02:00:00",857,"Testbed Site 1",39.10236,-96.60097,335,0.263,0.381,0.428
"2022-08-05 03:00:00",858,"Testbed Site 1",39.10236,-96.60097,335,0.262,0.381,0.428
"2022-08-05 04:00:00",859,"Testbed Site 1",39.10236,-96.60097,335,0.261,0.381,0.428
"2022-08-05 05:00:00",860,"Testbed Site 1",39.10236,-96.60097,335,0.26,0.381,0.428
"2022-08-05 06:00:00",861,"Testbed Site 1",39.10236,-96.60097,335,0.259,0.381,0.428
"2022-08-05 07:00:00",862,"Testbed Site 1",39.10236,-96.60097,335,0.258,0.381,0.428
"2022-08-05 08:00:00",863,"Testbed Site 1",39.10236,-96.60097,335,0.259,0.381,0.428
"2022-08-05 09:00:00",864,"Testbed Site 1",39.10236,-96.60097,335,0.258,0.38,0.428
"2022-08-05 10:00:00",865,"Testbed Site 1",39.10236,-96.60097,335,0.257,0.38,0.428
"2022-08-05 11:00:00",866,"Testbed Site 1",39.10236,-96.60097,335,0.255,0.38,0.428
"2022-08-05 12:00:00",867,"Testbed Site 1",39.10236,-96.60097,335,0.255,0.38,0.427
"2022-08-05 13:00:00",868,"Testbed Site 1",39.10236,-96.60097,335,0.257,0.379,0.427
"2022-08-05 14:00:00",869,"Testbed Site 1",39.10236,-96.60097,335,0.258,0.379,0.427
"2022-08-05 15:00:00",870,"Testbed Site 1",39.10236,-96.60097,335,0.258,0.379,0.427
"2022-08-05 16:00:00",871,"Testbed Site 1",39.10236,-96.60097,335,0.258,0.379,0.427
"2022-08-05 17:00:00",872,"Testbed Site 1",39.10236,-96.60097,335,0.257,0.379,0.427
"2022-08-05 18:00:00",873,"Testbed Site 1",39.10236,-96.60097,335,0.254,0.379,0.426
"2022-08-05 19:00:00",874,"Testbed Site 1",39.10236,-96.60097,335,0.251,0.379,0.426
"2022-08-05 20:00:00",875,"Testbed Site 1",39.10236,-96.60097,335,0.25,0.379,0.426
"2022-08-05 21:00:00",876,"Testbed Site 1",39.10236,-96.60097,335,0.249,0.379,0.426
"2022-08-05 22:00:00",877,"Testbed Site 1",39.10236,-96.60097,335,0.246,0.379,0.426
"2022-08-05 23:00:00",878,"Testbed Site 1",39.10236,-96.60097,335,0.245,0.379,0.426
"2022-08-06 00:00:00",879,"Testbed Site 1",39.10236,-96.60097,335,0.245,0.379,0.426
"2022-08-06 01:00:00",880,"Testbed Site 1",39.10236,-96.60097,335,0.244,0.379,0.426
"2022-08-06 02:00:00",881,"Testbed Site 1",39.10236,-96.60097,335,0.244,0.379,0.426
"2022-08-06 03:00:00",882,"Testbed Site 1",39.10236,-96.60097,335,0.243,0.378,0.426
"2022-08-06 04:00:00",883,"Testbed Site 1",39.10236,-96.60097,335,0.243,0.378,0.426
"2022-08-06 05:00:00",884,"Testbed Site 1",39.10236,-96.60097,335,0.243,0.378,0.426
"2022-08-06 06:00:00",885,"Testbed Site 1",39.10236,-96.60097,335,0.243,0.378,0.426
"2022-08-06 07:00:00",886,"Testbed Site 1",39.10236,-96.60097,335,0.242,0.378,0.426
"2022-08-06 08:00:00",887,"Testbed Site 1",39.10236,-96.60097,335,0.242,0.378,0.426
"2022-08-06 09:00:00",888,"Testbed Site 1",39.10236,-96.60097,335,0.241,0.377,0.426
