"TOA5","CR300-23666","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_2.CR300","5761","Table_Teros21"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Teros21_Matric_P_5_Avg","Teros21_Temp_5_Avg","Teros21_Matric_P_20_Avg","Teros21_Temp_20_Avg","Teros21_Matric_P_40_Avg","Teros21_Temp_40_Avg"
"TS","RN","name","decdegrees","decdegrees","m","kPa","Deg c","kPa","Deg c","kPa","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-06-07 19:00:00",0,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.5,-7999,22.73,-7999,22.7
"2022-06-07 20:00:00",1,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.08,-7999,22.35,-7999,22.23
"2022-06-07 21:00:00",2,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.72,-7999,21.99,-7999,21.88
"2022-06-07 22:00:00",3,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.49,-7999,21.74,-7999,21.65
"2022-06-07 23:00:00",4,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.36,-7999,21.63,-7999,21.53
"2022-06-08 00:00:00",5,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.64,-7999,21.82,-7999,21.75
"2022-06-08 01:00:00",6,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.83,-7999,21.97,-7999,21.92
"2022-06-08 02:00:00",7,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.72,-7999,21.9,-7999,21.82
"2022-06-08 03:00:00",8,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.7,-7999,21.9,-7999,21.8
"2022-06-08 04:00:00",9,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.7,-7999,21.85,-7999,21.78
"2022-06-08 05:00:00",10,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.7,-7999,21.8,-7999,21.76
"2022-06-08 06:00:00",11,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.64,-7999,21.8,-7999,21.7
"2022-06-08 07:00:00",12,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.6,-7999,21.8,-7999,21.7
"2022-06-08 08:00:00",13,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.65,-7999,21.84,-7999,21.78
"2022-06-08 09:00:00",14,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.87,-7999,22.09,-7999,22.11
"2022-06-08 10:00:00",15,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.98,-7999,22.2,-7999,22.2
"2022-06-08 11:00:00",16,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.08,-7999,22.29,-7999,22.33
"2022-06-08 12:00:00",17,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.33,-7999,22.53,-7999,22.54
"2022-06-08 13:00:00",18,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.46,-7999,22.65,-7999,22.67
"2022-06-08 14:00:00",19,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.4,-7999,22.6,-7999,22.6
"2022-06-08 15:00:00",20,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.4,-7999,22.6,-7999,22.6
"2022-06-08 16:00:00",21,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.4,-7999,22.61,-7999,22.61
"2022-06-08 17:00:00",22,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.56,-7999,22.74,-7999,22.74
"2022-06-08 18:00:00",23,"Testbed Site 2",39.12561,-96.6388,326,"NAN","NAN","NAN","NAN","NAN","NAN"
"2022-06-08 19:00:00",24,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.52,-7999,22.73,-7999,22.65
"2022-06-08 20:00:00",25,"Testbed Site 2",39.12561,-96.6388,326,-7999,22.16,-7999,22.38,-7999,22.24
"2022-06-08 21:00:00",26,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.96,-7999,22.16,-7999,22.05
"2022-06-08 22:00:00",27,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.83,-7999,22.04,-7999,21.92
"2022-06-08 23:00:00",28,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.72,-7999,21.93,-7999,21.83
"2022-06-09 00:00:00",29,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.64,-7999,21.83,-7999,21.72
"2022-06-09 01:00:00",30,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.54,-7999,21.73,-7999,21.65
"2022-06-09 02:00:00",31,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.52,-7999,21.7,-7999,21.62
"2022-06-09 03:00:00",32,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.6,-7999,21.77,-7999,21.7
"2022-06-09 04:00:00",33,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.6,-7999,21.79,-7999,21.7
"2022-06-09 05:00:00",34,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.69,-7999,21.87,-7999,21.79
"2022-06-09 06:00:00",35,"Testbed Site 2",39.12561,-96.6388,326,-7999,21.62,-7999,21.8,-7999,21.7
